
  +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
  +  SHELXD 2013/2     MACROMOLECULAR DIRECT AND PATTERSON METHODS  +
  +  Copyright(c) George M. Sheldrick 2000-2013  Multi-CPU version  +
  +  fae_kappa_fa               started at 10:54:48 on 13 Mar 2017  +
  +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 12 threads running in parallel on 12 CPUs

 Read instructions and process reflection data
 =============================================
 SHEL  dmax  999.00   dmin   3.00
 MIND  mdis -1.000   mdeq  2.200
 FRES  res  2.5
 SEED  nrand      1
 PATS  np  100   npt    99999   nf     5
 PSMF  pres  2.5   psfac  0.340
 FIND  na    16   ncy      20
 DSUL  nss    0   dss 2.030
 TANG  ftan -0.900   fex 0.400
 NTPR  ntpr   100
 SKIP  min2   0.0
 ESEL  Emin   1.500   I/sigI 0.500
 WEED  fro  0.000
 CCWT  g   0.010
 WEAK  wwk   1.000
 MAGI  wd   0.000   d1   5.200   d2   6.500
 NCS   ncs  0   wn   5.000   tol   0.500
 NTRY  ntry      1000
 ===============================================================================
  13008 unique data with d > 3.00A,  mean(I/sigma) =  1.73,  mean|E^2-1| = 0.937
 Try    467, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    468, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    469, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    470, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    471, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    472, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    473, CPU11, CC All/Weak 14.8 /  5.0, CFOM 19.8, best 89.6, PATFOM   2.07
 Try    474, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    475, CPU 2, CC All/Weak 36.0 / 19.1, CFOM 55.0, best 89.6, PATFOM   3.67
 Try    476, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    477, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    478, CPU 3, CC All/Weak 14.5 /  4.5, CFOM 19.0, best 89.6, PATFOM   1.46
 Try    479, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    480, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    481, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    482, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    483, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    484, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    485, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    486, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    487, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    488, CPU 6, CC All/Weak 15.7 /  5.5, CFOM 21.3, best 89.6, PATFOM   2.28
 Try    489, CPU12, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    490, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    491, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    492, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    493, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    494, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    495, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    496, CPU11, CC All/Weak 35.0 / 18.1, CFOM 53.1, best 89.6, PATFOM   3.32
 Try    497, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    498, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    499, CPU10, CC All/Weak 14.3 /  2.2, CFOM 16.5, best 89.6, PATFOM   1.84
 Try    500, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    501, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    502, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    503, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    504, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    505, CPU 9, CC All/Weak 34.6 / 18.0, CFOM 52.7, best 89.6, PATFOM   3.48
 Try    506, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    507, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    508, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    509, CPU 5, CC All/Weak 18.2 /  5.7, CFOM 23.9, best 89.6, PATFOM   1.73
 Try    510, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    511, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    512, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    513, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    514, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    515, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    516, CPU11, CC All/Weak 24.9 / 11.7, CFOM 36.5, best 89.6, PATFOM   3.29
 Try    517, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.63
 Try    518, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    519, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    520, CPU10, CC All/Weak 16.6 /  3.6, CFOM 20.2, best 89.6, PATFOM   1.99
 Try    521, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    522, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    523, CPU 2, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.68
 Try    524, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    525, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    526, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    527, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    528, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    529, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    530, CPU 8, CC All/Weak 33.3 / 17.9, CFOM 51.2, best 89.6, PATFOM   3.45
 Try    531, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    532, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    533, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    534, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    535, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    536, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    537, CPU 3, CC All/Weak 30.6 / 15.0, CFOM 45.6, best 89.6, PATFOM   3.48
 Try    538, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    539, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    540, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    541, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    542, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    543, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    544, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    545, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    546, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    547, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    548, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    549, CPU 1, CC All/Weak 21.7 /  8.8, CFOM 30.5, best 89.6, PATFOM   2.22
 Try    550, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    551, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    552, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    553, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    554, CPU 7, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.68
 Try    555, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    556, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    557, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    558, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    559, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    560, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    561, CPU 1, CC All/Weak 15.9 /  4.5, CFOM 20.3, best 89.6, PATFOM   2.18
 Try    562, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    563, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    564, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    565, CPU11, CC All/Weak 15.3 /  4.0, CFOM 19.3, best 89.6, PATFOM   2.46
 Try    566, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    567, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    568, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    569, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    570, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    571, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    572, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    573, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    574, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    575, CPU12, CC All/Weak 18.3 /  6.1, CFOM 24.4, best 89.6, PATFOM   2.35
 Try    576, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    577, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    578, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    579, CPU 4, CC All/Weak 13.3 /  3.4, CFOM 16.7, best 89.6, PATFOM   2.14
 Try    580, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    581, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    582, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    583, CPU 3, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    584, CPU10, CC All/Weak 14.8 /  5.2, CFOM 19.9, best 89.6, PATFOM   2.16
 Try    585, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    586, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    587, CPU12, CC All/Weak 16.2 /  3.6, CFOM 19.8, best 89.6, PATFOM   1.80
 Try    588, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    589, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    590, CPU 2, CC All/Weak 15.4 /  4.5, CFOM 19.9, best 89.6, PATFOM   1.72
 Try    591, CPU 3, CC All/Weak 15.9 /  5.3, CFOM 21.1, best 89.6, PATFOM   1.94
 Try    592, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    593, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    594, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    595, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    596, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    597, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    598, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    599, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    600, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    601, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    602, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    603, CPU 4, CC All/Weak 13.9 /  4.4, CFOM 18.3, best 89.6, PATFOM   2.00
 Try    604, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    605, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    606, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    607, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    608, CPU12, CC All/Weak 14.4 /  3.8, CFOM 18.3, best 89.6, PATFOM   1.77
 Try    609, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    610, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    611, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    612, CPU 6, CC All/Weak 35.2 / 18.3, CFOM 53.6, best 89.6, PATFOM   3.79
 Try    613, CPU10, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.68
 Try    614, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    615, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    616, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    617, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    618, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    619, CPU 2, CC All/Weak 33.1 / 18.2, CFOM 51.3, best 89.6, PATFOM   3.44
 Try    620, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    621, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    622, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    623, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    624, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    625, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    626, CPU 6, CC All/Weak 21.4 /  8.3, CFOM 29.7, best 89.6, PATFOM   2.36
 Try    627, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    628, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    629, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    630, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    631, CPU 7, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    632, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    633, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    634, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    635, CPU12, CC All/Weak 18.9 /  7.2, CFOM 26.1, best 89.6, PATFOM   1.66
 Try    636, CPU10, CC All/Weak 15.7 /  2.7, CFOM 18.4, best 89.6, PATFOM   1.86
 Try    637, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    638, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    639, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    640, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    641, CPU 2, CC All/Weak 17.6 /  5.0, CFOM 22.5, best 89.6, PATFOM   1.88
 Try    642, CPU 1, CC All/Weak 13.8 /  2.9, CFOM 16.7, best 89.6, PATFOM   1.37
 Try    643, CPU 7, CC All/Weak 19.0 /  5.1, CFOM 24.0, best 89.6, PATFOM   2.22
 Try    644, CPU 9, CC All/Weak 31.1 / 15.7, CFOM 46.8, best 89.6, PATFOM   3.29
 Try    645, CPU 3, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    646, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    647, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    648, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    649, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    650, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    651, CPU11, CC All/Weak 14.9 /  3.1, CFOM 18.0, best 89.6, PATFOM   2.16
 Try    652, CPU 1, CC All/Weak 14.0 /  2.5, CFOM 16.5, best 89.6, PATFOM   2.02
 Try    653, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    654, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    655, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    656, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    657, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    658, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    659, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    660, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    661, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    662, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    663, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    664, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    665, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    666, CPU 7, CC All/Weak 13.4 /  1.5, CFOM 14.8, best 89.6, PATFOM   2.14
 Try    667, CPU 4, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    668, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    669, CPU 2, CC All/Weak 13.2 /  1.7, CFOM 14.9, best 89.6, PATFOM   1.97
 Try    670, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    671, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    672, CPU 8, CC All/Weak 33.6 / 17.1, CFOM 50.7, best 89.6, PATFOM   3.23
 Try    673, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    674, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    675, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    676, CPU 1, CC All/Weak 35.8 / 19.3, CFOM 55.2, best 89.6, PATFOM   3.70
 Try    677, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    678, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    679, CPU 3, CC All/Weak 24.1 / 11.1, CFOM 35.2, best 89.6, PATFOM   2.92
 Try    680, CPU 2, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    681, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    682, CPU 8, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    683, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    684, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    685, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    686, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    687, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    688, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    689, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    690, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    691, CPU 7, CC All/Weak 30.0 / 15.9, CFOM 45.9, best 89.6, PATFOM   3.18
 Try    692, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    693, CPU 3, CC All/Weak 15.2 /  3.9, CFOM 19.0, best 89.6, PATFOM   1.87
 Try    694, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    695, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    696, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    697, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    698, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    699, CPU10, CC All/Weak 12.7 /  2.4, CFOM 15.2, best 89.6, PATFOM   1.98
 Try    700, CPU 2, CC All/Weak 21.9 /  7.2, CFOM 29.1, best 89.6, PATFOM   2.92
 Try    701, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    702, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    703, CPU 1, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    704, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    705, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    706, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    707, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    708, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    709, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    710, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
